t,Result
0,0
0.5,4.84647491623e-22
1,7.99871007189e-17
1.5,4.64185750831e-14
2,3.07311862532e-12
2.5,5.92610947894e-11
3,5.33398277511e-10
3.5,2.92238694723e-09
4,1.14515741811e-08
4.5,3.57112649079e-08
5,9.56062259678e-08
5.5,2.32019574304e-07
6,5.28840880152e-07
6.5,1.15286493465e-06
7,2.4164510915e-06
7.5,4.8636773714e-06
8,9.37511236695e-06
8.5,1.72809151353e-05
9,3.0468371756e-05
9.5,5.14691319266e-05
10,8.35134067811e-05
10.5,0.000130542576133
11,0.000197176965133
11.5,0.000288640872934
12,0.000410651378062
12.5,0.000569280474159
13,0.000770801541326
13.5,0.00102153116369
14,0.0013276761794
14.5,0.0016951939882
15,0.00212967192837
15.5,0.00263622928984
16,0.00321944348566
16.5,0.0038833002019
17,0.00463116604744
17.5,0.00546578133248
18,0.0063892700787
18.5,0.00740316414353
19,0.00850843835648
19.5,0.00970555374866
20,0.0109945062475
20.5,0.0123748785571
21,0.0138458933133
21.5,0.0154064659638
22,0.0170552561577
22.5,0.0187907167319
23,0.0206111396354
23.5,0.022514698356
24,0.0244994865876
24.5,0.0265635530217
25,0.0287049322546
25.5,0.0309216718907
26,0.0332118559791
26.5,0.0355736249679
27,0.0380051923882
27.5,0.0405048584985
28,0.0430710211264
28.5,0.0457021839508
29,0.0483969624603
29.5,0.0511540878205
30,0.0539724088705
30.5,0.0568508924614
31,0.0597886223357
31.5,0.0627847967324
32,0.065838724895
32.5,0.0689498226408
33,0.0721176071412
33.5,0.0753416910506
34,0.0786217761067
34.5,0.0819576463185
35,0.0853491608433
35.5,0.0887962466466
36,0.0922988910293
36.5,0.095857134096
37,0.0994710612327
37.5,0.103140795651
38,0.106866491051
38.5,0.110648324453
39,0.114486489225
39.5,0.118381188358
40,0.122332627993
40.5,0.126341011252
41,0.130406532361
41.5,0.13452937111
42,0.138709687639
42.5,0.142947617564
43,0.147243267463
43.5,0.151596710694
44,0.15600798358
44.5,0.160477081933
45,0.165003957925
45.5,0.169588517293
46,0.174230616887
46.5,0.178930062531
47,0.183686607201
47.5,0.188499949511
48,0.193369732488
48.5,0.198295542628
49,0.203276909228
49.5,0.208313303966
50,0.213404140733
50.5,0.218548775692
51,0.223746507554
51.5,0.228996578066
52,0.234298172684
52.5,0.23965042143
53,0.245052399913
53.5,0.250503130505
54,0.256001583661
54.5,0.261546679365
55,0.267137288696
55.5,0.272772235503
56,0.27845029817
56.5,0.284170211474
