t,Result
0,0
0.5,0.000311319766977
1,0.00117311277928
1.5,0.00265394832823
2,0.00481244933435
2.5,0.00768229360612
3,0.0112791671831
3.5,0.0156047960435
4,0.0206492510815
4.5,0.0263925743419
5,0.0328062126181
5.5,0.0398544442958
6,0.0474958781043
6.5,0.0556849299238
7,0.0643732502771
7.5,0.0735110237528
8,0.0830480982806
8.5,0.092934921606
9,0.103123281751
9.5,0.113566862738
10,0.124221636083
10.5,0.135046113176
11,0.146001484768
11.5,0.157051672466
12,0.168163314372
12.5,0.179305703518
13,0.190450694194
13.5,0.201572587857
14,0.212648007387
14.5,0.223655765973
15,0.234576735029
15.5,0.245393714024
16,0.256091304064
16.5,0.266655786314
17,0.277075005819
17.5,0.287338260985
18,0.297436198738
18.5,0.307360715312
19,0.317104862489
19.5,0.326662759146
20,0.336029507899
20.5,0.345201116662
21,0.354174424924
21.5,0.362947034543
22,0.371517244882
22.5,0.379883992086
23,0.388046792307
23.5,0.396005688703
24,0.403761202018
24.5,0.41131428455
25,0.418666277345
25.5,0.425818870428
26,0.432774065897
26.5,0.439534143727
27,0.446101630103
27.5,0.452479268146
28,0.458669990871
28.5,0.464676896245
29,0.4705032242
29.5,0.476152335485
30,0.481627692227
30.5,0.48693284009
31,0.492071391929
31.5,0.497047012828
32,0.501863406434
32.5,0.506524302496
33,0.511033445524
33.5,0.515394584486
34,0.519611463476
34.5,0.523687813275
35,0.52762734375
35.5,0.531433737016
36,0.535110641325
36.5,0.538661665604
37,0.54209037461
37.5,0.545400284653
38,0.548594859836
38.5,0.551677508775
39,0.554651581771
39.5,0.557520368378
40,0.560287095353
40.5,0.562954924952
41,0.565526953534
41.5,0.56800621046
42,0.570395657257
42.5,0.572698187017
43,0.574916624022
43.5,0.577053723564
44,0.57911217195
44.5,0.581094586666
45,0.583003516695
45.5,0.584841442965
46,0.586610778914
46.5,0.588313871168
47,0.589953000305
47.5,0.591530381717
48,0.593048166528
48.5,0.594508442596
49,0.595913235554
49.5,0.597264509913
50,0.5985641702
50.5,0.599814062129
51,0.601015973805
51.5,0.60217163695
52,0.603282728145
52.5,0.604350870087
53,0.605377632851
53.5,0.606364535167
54,0.607313045685
54.5,0.60822458425
55,0.609100523168
55.5,0.60994218846
56,0.610750861119
56.5,0.611527778341
57,0.612274134755
57.5,0.61299108363
58,0.613679738069
58.5,0.614341172185
59,0.614976422255
59.5,0.615586487864
60,0.616172333011
60.5,0.616734887212
61,0.617275046571
61.5,0.617793674829
62,0.618291604391
62.5,0.618769637334
63,0.619228546387
63.5,0.619669075887
64,0.620091942717
64.5,0.620497837213
65,0.620887424056
65.5,0.621261343133
66,0.621620210379
66.5,0.621964618598
67,0.622295138252
67.5,0.622612318241
68,0.62291668665
68.5,0.623208751479
69,0.62348900135
69.5,0.623757906194
70,0.624015917914
70.5,0.624263471036
71,0.624500983326
71.5,0.624728856402
72,0.624947476317
72.5,0.625157214128
73,0.625358426444
73.5,0.625551455959
74,0.625736631965
74.5,0.625914270846
75,0.626084676564
75.5,0.62624814112
76,0.626404945
76.5,0.626555357612
77,0.626699637704
77.5,0.626838033764
78,0.626970784413
78.5,0.627098118781
79,0.627220256868
79.5,0.627337409895
80,0.62744978064
80.5,0.627557563767
81,0.627660946136
81.5,0.627760107107
82,0.62785521883
82.5,0.627946446529
83,0.628033948767
83.5,0.628117877714
84,0.62819837939
84.5,0.628275593911
85,0.628349655721
85.5,0.628420693816
86,0.628488831958
86.5,0.628554188884
87,0.628616878503
