t,Result
0,0
0.5,9.99371457269e-32
1,1.21780647177e-24
1.5,5.67980515348e-21
2,1.32276643752e-18
2.5,6.58297549774e-17
3,1.30193047695e-15
3.5,1.41185790591e-14
4,1.01937587756e-13
4.5,5.59987768261e-13
5,2.58237705355e-12
5.5,1.06823651773e-11
6,4.09226301304e-11
6.5,1.45906175883e-10
7,4.81302545836e-10
7.5,1.46161575333e-09
8,4.08474217453e-09
8.5,1.05420027227e-08
9,2.52654991328e-08
9.5,5.65891559022e-08
10,1.1920521148e-07
10.5,2.37579094113e-07
11,4.50441744872e-07
11.5,8.16413421689e-07
12,1.42073436111e-06
12.5,2.38299486107e-06
13,3.86567992558e-06
13.5,6.08327963345e-06
14,9.31167141002e-06
14.5,1.38974570661e-05
15,2.02669357768e-05
15.5,2.89344118746e-05
16,4.05095697113e-05
16.5,5.57036924536e-05
17,7.5334552936e-05
17.5,0.000100329858405
18,0.000131729183618
18.5,0.000170684375582
19,0.000218458456424
19.5,0.000276423087267
20,0.000346054685302
20.5,0.00042892930836
21,0.00052671643687
21.5,0.000641171792633
22,0.000774129338359
22.5,0.000927492602085
23,0.00110322546743
23.5,0.00130334256477
24,0.00152989939073
24.5,0.00178498227413
25,0.00207069829691
25.5,0.00238916526779
26,0.0027425018363
26.5,0.00313281782451
27,0.00356220484342
27.5,0.00403272725206
28,0.00454641350785
28.5,0.00510524794873
29,0.00571116303965
29.5,0.00636603210908
30,0.00707166259457
30.5,0.00782978981062
31,0.00864207124696
31.5,0.00951008140034
32,0.0104353071392
32.5,0.0114191435961
33,0.0124628905815
33.5,0.0135677495057
34,0.0147348207993
34.5,0.0159651018141
35,0.0172594851895
35.5,0.0186187576653
36,0.0200435993225
36.5,0.0215345832301
37,0.0230921754794
37.5,0.024716735582
38,0.026408517211
38.5,0.028167669264
39,0.0299942372249
39.5,0.0318881648032
40,0.0338492958297
40.5,0.0358773763873
41,0.0379720571557
41.5,0.0401328959504
42,0.0423593604362
42.5,0.0446508309962
43,0.0470066037372
43.5,0.0494258936153
44,0.0519078376633
44.5,0.0544514983045
45,0.0570558667374
45.5,0.0597198663757
46,0.0624423563314
46.5,0.0652221349262
47,0.0680579432195
47.5,0.0709484685414
48,0.0738923480202
48.5,0.0768881720928
49,0.0799344879911
49.5,0.0830298031923
50,0.0861725888289
50.5,0.0893612830476
51,0.0925942943126
51.5,0.0958700046463
52,0.0991867728019
52.5,0.102542937363
53,0.105936819768
53.5,0.109366727247
54,0.112830955684
54.5,0.116327792382
55,0.119855518745
55.5,0.123412412864
56,0.12699675201
56.5,0.130606815037
57,0.134240884682
57.5,0.137897249771
58,0.141574207333
58.5,0.145270064611
59,0.148983140981
59.5,0.152711769773
60,0.156454299999
60.5,0.160209097985
61,0.16397454891
61.5,0.167749058258
62,0.171531053172
62.5,0.175318983728
63,0.179111324116
63.5,0.18290657374
64,0.186703258232
64.5,0.190499930392
65,0.194295171038
65.5,0.19808758979
66,0.201875825778
66.5,0.20565854827
67,0.209434457243
67.5,0.213202283875
68,0.216960790984
68.5,0.22070877339
69,0.224445058231
69.5,0.228168505216
70,0.231878006815
70.5,0.23557248841
71,0.239250908384
71.5,0.24291225817
72,0.246555562243
72.5,0.250179878082
73,0.253784296078
73.5,0.257367939409
74,0.260929963877
74.5,0.264469557708
75,0.267985941318
75.5,0.271478367051
76,0.274946118886
76.5,0.278388512112
77,0.281804892985
77.5,0.285194638357
78,0.28855715528
78.5,0.291891880596
79,0.2951982805
79.5,0.298475850095
80,0.301724112921
80.5,0.304942620477
81,0.308130951725
81.5,0.311288712588
82,0.31441553543
82.5,0.317511078531
83,0.320575025555
83.5,0.323607085009
84,0.326606989695
84.5,0.329574496159
85,0.332509384135
85.5,0.335411455989
86,0.338280536155
86.5,0.341116470576
87,0.343919126139
87.5,0.346688390115
88,0.349424169596
88.5,0.35212639094
89,0.354794999207
89.5,0.35742995761
90,0.360031246964
90.5,0.362598865135
91,0.365132826503
91.5,0.367633161422
92,0.370099915688
92.5,0.372533150014
93,0.374932939509
93.5,0.377299373163
94,0.379632553344
94.5,0.381932595294
95,0.384199626641
95.5,0.38643378691
96,0.388635227049
96.5,0.390804108956
97,0.392940605024
97.5,0.395044897683
98,0.397117178959
98.5,0.399157650036
99,0.40116652083
99.5,0.403144009571
100,0.405090342395
100.5,0.407005752938
101,0.40889048195
101.5,0.41074477691
102,0.412568891649
102.5,0.41436308599
103,0.416127625388
103.5,0.417862780583
104,0.419568827265
104.5,0.421246045738
105,0.422894720605
105.5,0.42451514045
106,0.426107597541
106.5,0.427672387527
107,0.429209809159
107.5,0.430720164005
108,0.432203756184
108.5,0.433660892104
109,0.435091880204
109.5,0.436497030713
110,0.437876655412
110.5,0.439231067398
111,0.44056058087
111.5,0.441865510905
112,0.443146173257
112.5,0.444402884154
113,0.445635960106
113.5,0.446845717716
114,0.448032473504
114.5,0.449196543732
115,0.45033824424
115.5,0.451457890286
116,0.452555796389
116.5,0.453632276191
117,0.454687642307
117.5,0.455722206197
118,0.456736278031
118.5,0.457730166573
119,0.458704179055
119.5,0.459658621072
120,0.460593796472
120.5,0.461510007253
121,0.462407553469
121.5,0.463286733135
122,0.464147842144
122.5,0.46499117418
123,0.465817020644
123.5,0.466625670578
124,0.467417410599
124.5,0.468192524829
125,0.46895129484
125.5,0.469693999591
126,0.47042091538
126.5,0.471132315791
127,0.47182847165
127.5,0.472509650982
128,0.473176118971
128.5,0.473828137927
129,0.474465967249
129.5,0.475089863399
130,0.475700079875
130.5,0.476296867185
131,0.476880472827
131.5,0.477451141273
