t,Result
0,0
0.5,1.14849680127e-23
1,2.95878317557e-18
1.5,1.98299768833e-15
2,1.37303045477e-13
2.5,2.95073426336e-12
3,3.09432119348e-11
3.5,2.0097957333e-10
4,9.36760550926e-10
4.5,3.46485444106e-09
5,1.09382614362e-08
5.5,3.10489908396e-08
6,8.19322947377e-08
6.5,2.04387462682e-07
7,4.84526591626e-07
7.5,1.091363636e-06
8,2.33315552599e-06
8.5,4.73440861733e-06
9,9.13266406393e-06
9.5,1.67910472959e-05
10,2.95197667892e-05
10.5,4.97978211282e-05
11,8.08854297241e-05
11.5,0.000126918180161
12,0.000192975395751
12.5,0.000285117440907
13,0.000410389221756
13.5,0.000576789656453
14,0.000793209112959
14.5,0.00106933856901
15,0.00141555546252
15.5,0.00184279187304
16,0.00236239086406
16.5,0.00298595661284
17,0.00372520346259
17.5,0.00459180835234
18,0.00559727030195
18.5,0.0067527798267
19,0.00806910038104
19.5,0.0095564632223
20,0.0112244764641
20.5,0.013082048566
21,0.0151373260807
21.5,0.0173976451521
22,0.019869496008
22.5,0.0225584995244
23,0.0254693948258
23.5,0.0286060368288
24,0.0319714026205
24.5,0.035567605574
25,0.0393959161421
25.5,0.0434567883234
26,0.0477498908587
26.5,0.0522741422864
27,0.0570277490609
27.5,0.0620082460117
28,0.0672125384943
28.5,0.0726369456565
29,0.0782772443099
29.5,0.0841287129593
30,0.0901861756035
30.5,0.0964440449738
31,0.102896364926
31.5,0.109536851749
32,0.116358934191
32.5,0.123355792044
33,0.130520393158
33.5,0.137845528789
34,0.145323847204
34.5,0.1529478855
35,0.160710099601
35.5,0.168602892429
36,0.176618640246
36.5,0.184749717189
37,0.19298851802
37.5,0.201327479136
38,0.209759097879
38.5,0.2182759502
39,0.226870706727
39.5,0.235536147317
40,0.244265174127
40.5,0.253050823301
41,0.261886275317
41.5,0.27076486408
42,0.279680084815
42.5,0.288625600843
43,0.297595249298
43.5,0.306583045852
44,0.315583188524
44.5,0.324590060624
45,0.333598232903
45.5,0.342602464959
46,0.351597705977
46.5,0.360579094827
47,0.369541959607
47.5,0.378481816656
48,0.387394369099
48.5,0.396275504965
49,0.405121294923
49.5,0.413927989674
50,0.422692017042
50.5,0.431409978799
51,0.440078647254
51.5,0.448694961643
52,0.457256024345
52.5,0.465759096959
53,0.474201596254
53.5,0.482581090035
54,0.490895292925
54.5,0.4991420621
55,0.507319392988
55.5,0.51542541495
56,0.523458386954
56.5,0.53141669327
57,0.539298839174
57.5,0.5471034467
58,0.554829250429
58.5,0.562475093333
59,0.570039922683
59.5,0.57752278602
60,0.584922827205
60.5,0.59223928255
61,0.599471477024
61.5,0.606618820555
62,0.613680804424
62.5,0.62065699774
63,0.627547044024
63.5,0.63435065788
64,0.641067621765
64.5,0.64769778286
65,0.654241050033
65.5,0.660697390903
66,0.667066828999
66.5,0.673349441017
67,0.679545354167
67.5,0.68565474362
68,0.69167783004
68.5,0.697614877213
69,0.703466189757
69.5,0.709232110927
70,0.714913020494
70.5,0.720509332718
71,0.726021494395
71.5,0.731449982976
72,0.736795304778
72.5,0.742057993249
73,0.747238607322
73.5,0.752337729823
74,0.757355965959
74.5,0.762293941856
75,0.767152303173
75.5,0.771931713766
76,0.776632854412
76.5,0.781256421596
77,0.785803126336
77.5,0.790273693075
78,0.794668858613
78.5,0.798989371088
79,0.803235989005
79.5,0.807409480309
80,0.811510621491
80.5,0.815540196748
81,0.81949899717
81.5,0.82338781997
82,0.827207467747
82.5,0.83095874778
83,0.834642471362
83.5,0.838259453156
84,0.841810510587
84.5,0.845296463257
85,0.848718132393
85.5,0.852076340315
86,0.855371909932
86.5,0.858605664263
87,0.861778425976
87.5,0.86489101695
88,0.867944257864
88.5,0.870938967795
89,0.873875963844
89.5,0.876756060776
90,0.879580070678
90.5,0.882348802632
91,0.885063062409
91.5,0.887723652173
92,0.890331370201
92.5,0.89288701062
93,0.89539136315
93.5,0.897845212872
94,0.900249339996
94.5,0.902604519648
95,0.904911521667
95.5,0.907171110411
96,0.909384044578
96.5,0.911551077033
97,0.913672954645
97.5,0.915750418136
98,0.917784201939
98.5,0.919775034059
99,0.921723635952
99.5,0.923630722405
100,0.925497001422
100.5,0.92732317413
101,0.929109934673
101.5,0.930857970133
102,0.932567960443
102.5,0.934240578314
103,0.935876489166
103.5,0.937476351065
104,0.939040814668
104.5,0.940570523171
105,0.942066112264
105.5,0.94352821009
106,0.944957437213
106.5,0.946354406585
107,0.947719723525
107.5,0.949053985694
108,0.950357783084
108.5,0.951631698003
109,0.952876305072
109.5,0.954092171216
110,0.955279855671
110.5,0.956439909987
111,0.957572878034
111.5,0.958679296016
112,0.959759692489
112.5,0.960814588375
113,0.961844496985
113.5,0.962849924047
114,0.963831367732
114.5,0.964789318685
115,0.965724260057
115.5,0.966636667544
116,0.967527009425
116.5,0.9683957466
117,0.969243332638
117.5,0.970070213822
118,0.970876829192
118.5,0.9716636106
119,0.972430982761
119.5,0.973179363305
120,0.973909162831
120.5,0.974620784969
121,0.975314626435
121.5,0.97599107709
122,0.976650520005
122.5,0.977293331523
123,0.977919881321
123.5,0.978530532476
124,0.979125641533
124.5,0.979705558573
125,0.980270627278
125.5,0.980821185003
126,0.981357562846
126.5,0.981880085718
127,0.982389072414
127.5,0.982884835688
128,0.983367682323
128.5,0.983837913206
129,0.9842958234
129.5,0.984741702219
130,0.985175833304
130.5,0.985598494697
131,0.986009958912
131.5,0.986410493018
132,0.986800358705
132.5,0.98717981237
133,0.98754910518
133.5,0.987908483161
134,0.98825818726
134.5,0.988598453432
135,0.988929512705
135.5,0.989251591263
136,0.989564910517
136.5,0.989869687179
137,0.990166133337
137.5,0.99045445653
138,0.99073485982
138.5,0.991007541865
139,0.991272696995
139.5,0.991530515279
140,0.991781182602
140.5,0.992024880731
141,0.992261787393
141.5,0.992492076338
142,0.992715917415
142.5,0.992933476634
143,0.993144916244
143.5,0.993350394793
144,0.993550067198
144.5,0.993744084813
145,0.993932595495
145.5,0.994115743666
146,0.994293670382
146.5,0.994466513395
147,0.994634407217
147.5,0.994797483179
148,0.994955869499
148.5,0.995109691339
149,0.995259070866
149.5,0.995404127311
150,0.99554497703
150.5,0.995681733559
151,0.995814507675
151.5,0.995943407448
152,0.996068538301
152.5,0.996190003061
153,0.996307902018
153.5,0.996422332971
154,0.99653339129
154.5,0.996641169959
155,0.996745759632
155.5,0.996847248682
156,0.99694572325
156.5,0.997041267294
157,0.997133962637
157.5,0.997223889013
158,0.997311124114
158.5,0.997395743636
159,0.997477821324
159.5,0.997557429013
160,0.997634636674
160.5,0.997709512458
161,0.997782122732
161.5,0.997852532126
162,0.99792080357
162.5,0.997986998332
163,0.998051176062
163.5,0.998113394824
164,0.998173711137
164.5,0.998232180012
165,0.998288854985
165.5,0.998343788153
166,0.998397030212
166.5,0.998448630484
167,0.998498636958
167.5,0.998547096318
168,0.998594053972
168.5,0.998639554092
169,0.998683639635
169.5,0.99872635238
170,0.998767732954
170.5,0.998807820858
171,0.998846654504
171.5,0.998884271232
172,0.998920707344
172.5,0.998955998128
173,0.998990177883
173.5,0.999023279945
174,0.999055336712
174.5,0.999086379668
175,0.999116439406
175.5,0.999145545652
176,0.999173727286
176.5,0.999201012366
177,0.999227428146
177.5,0.999253001104
178,0.999277756953
178.5,0.999301720669
179,0.999324916508
179.5,0.999347368024
180,0.999369098088
180.5,0.999390128908
181,0.999410482044
181.5,0.999430178429
182,0.999449238384
182.5,0.999467681633
183,0.999485527323
183.5,0.999502794034
184,0.999519499803
184.5,0.999535662129
185,0.999551297997
185.5,0.999566423885
186,0.999581055783
186.5,0.999595209203
187,0.999608899195
187.5,0.999622140357
188,0.999634946851
188.5,0.999647332414
189,0.999659310366
189.5,0.99967089363
190,0.999682094735
190.5,0.999692925832
191,0.999703398704
191.5,0.999713524774
192,0.999723315119
192.5,0.999732780478
193,0.99974193126
193.5,0.999750777557
194,0.99975932915
194.5,0.999767595522
195,0.99977558586
195.5,0.99978330907
196,0.999790773776
196.5,0.999797988325
197,0.999804960752
197.5,0.999811698702
198,0.999818209187
198.5,0.999824498032
199,0.999830568735
199.5,0.999836420426
200,0.999842044727
200.5,0.99984742176
201,0.999852516324
201.5,0.999857276156
202,0.999861634542
202.5,0.999865518814
203,0.999868864108
203.5,0.999871629081
204,0.99987380842
204.5,0.99987543743
205,0.999876586763
205.5,0.999877349199
206,0.999877823255
206.5,0.999878098825
207,0.99987824829
207.5,0.999878323814
208,0.999878359322
208.5,0.999878374841
209,0.999878381142
209.5,0.999878383517
210,0.999878384348
210.5,0.999878384617
211,0.999878384698
211.5,0.999878384721
212,0.999878384727
212.5,0.999878384728
213,0.999878384729
213.5,0.999878384729
214,0.999878384729
214.5,0.999878384729
215,0.999878384729
215.5,0.999878384729
216,0.999878384729
216.5,0.999878384729
217,0.999878384729
217.5,0.999878384729
218,0.999878384729
218.5,0.999878384729
219,0.999878384729
219.5,0.999878384729
220,0.999878384729
220.5,0.999878384729
221,0.999878384729
221.5,0.999878384729
222,0.999878384729
222.5,0.999878384729
223,0.999878384729
223.5,0.999878384729
224,0.999878384729
224.5,0.999878384729
225,0.999878384729
225.5,0.999878384729
226,0.999878384729
226.5,0.999878384729
227,0.999878384729
227.5,0.999878384729
228,0.999878384729
228.5,0.999878384729
229,0.999878384729
229.5,0.999878384729
230,0.999878384729
230.5,0.999878384729
231,0.999878384729
231.5,0.999878384729
232,0.999878384729
232.5,0.999878384729
233,0.999878384729
233.5,0.999878384729
234,0.999878384729
234.5,0.999878384729
235,0.999878384729
235.5,0.999878384729
236,0.999878384729
236.5,0.999878384729
237,0.999878384729
237.5,0.999878384729
238,0.999878384729
238.5,0.999878384729
239,0.999878384729
239.5,0.999878384729
240,0.999878384729
240.5,0.999878384729
241,0.999878384729
241.5,0.999878384729
242,0.999878384729
242.5,0.999878384729
243,0.999878384729
243.5,0.999878384729
244,0.999878384729
244.5,0.999878384729
245,0.999878384729
245.5,0.999878384729
246,0.999878384729
246.5,0.999878384729
247,0.999878384729
247.5,0.999878384729
248,0.999878384729
248.5,0.999878384729
249,0.999878384729
249.5,0.999878384729
