t,Result
0,0
0.5,0.000316702797532
1,0.00116538646037
1.5,0.00261517257631
2,0.00473556335184
2.5,0.0075728184399
3,0.0111542544995
3.5,0.0154915000092
4,0.0205826277665
4.5,0.0264137525441
5,0.0329605144436
5.5,0.0401896313077
6,0.0480605754078
6.5,0.0565272764041
7,0.0655398315432
7.5,0.0750460449306
8,0.084992795659
8.5,0.0953271776015
9,0.105997407513
9.5,0.116953513456
10,0.128147827536
10.5,0.139535312741
11,0.151073755034
11.5,0.162723850089
12,0.174449210721
12.5,0.186216316875
13,0.197994425835
13.5,0.209755456387
14,0.221473857275
14.5,0.233126467501
15,0.2446923738
15.5,0.256152768948
16,0.267490813292
16.5,0.278691501022
17,0.289741532066
17.5,0.300629190069
18,0.311344226647
18.5,0.32187775192
19,0.332222131233
19.5,0.342370887883
20,0.352318611665
20.5,0.362060873
21,0.371594142412
21.5,0.380915715119
22,0.390023640501
22.5,0.398916656192
23,0.407594126581
23.5,0.416055985482
24,0.424302682743
24.5,0.432335134594
25,0.440154677497
25.5,0.447763025315
26,0.455162229596
26.5,0.462354642774
27,0.469342884125
27.5,0.476129808289
28,0.482718476205
28.5,0.489112128296
29,0.495314159774
29.5,0.501328097896
30,0.507157581075
30.5,0.512806339694
31,0.518278178529
31.5,0.523576960653
32,0.528706592731
32.5,0.533671011607
33,0.538474172092
33.5,0.543120035861
34,0.547612561397
34.5,0.551955694889
35,0.556153362026
35.5,0.560209460621
36,0.564127853992
36.5,0.567912365066
37,0.571566771126
37.5,0.575094799178
38,0.578500121861
38.5,0.581786353892
39,0.584957048973
39.5,0.588015697142
40,0.590965722527
40.5,0.593810481468
41,0.59655326098
41.5,0.599197277528
42,0.601745676079
42.5,0.604201529426
43,0.606567837735
43.5,0.608847528321
44,0.611043455602
44.5,0.61315840125
45,0.615195074483
45.5,0.617156112517
46,0.619044081133
46.5,0.620861475367
47,0.622610720306
47.5,0.624294171968
48,0.625914118264
48.5,0.627472780037
49,0.628972312153
49.5,0.630414804652
50,0.631802283943
50.5,0.633136714032
51,0.634419997789
51.5,0.635653978237
52,0.636840439859
52.5,0.637981109921
53,0.639077659812
53.5,0.64013170638
54,0.641144813275
54.5,0.642118492296
55,0.643054204724
55.5,0.643953362656
56,0.644817330327
56.5,0.645647425421
57,0.646444920364
57.5,0.64721104361
58,0.647946980904
58.5,0.648653876526
59,0.649332834516
59.5,0.649984919886
60,0.650611159796
60.5,0.651212544719
61,0.65179002958
61.5,0.652344534871
62,0.652876947739
62.5,0.653388123054
63,0.653878884453
63.5,0.654350025354
64,0.654802309952
64.5,0.655236474183
65,0.65565322667
65.5,0.656053249639
66,0.656437199816
66.5,0.656805709293
67,0.657159386376
67.5,0.657498816406
68,0.657824562556
68.5,0.658137166608
69,0.658437149705
69.5,0.65872501308
70,0.659001238763
70.5,0.659266290269
71,0.659520613263
71.5,0.6597646362
72,0.659998770957
72.5,0.660223413426
73,0.660438944109
73.5,0.660645728677
74,0.660844118518
74.5,0.661034451267
75,0.661217051316
75.5,0.66139223031
76,0.66156028762
76.5,0.66172151081
77,0.661876176078
77.5,0.662024548685
78,0.662166883376
78.5,0.662303424771
79,0.662434407762
79.5,0.662560057875
80,0.66268059164
80.5,0.662796216927
81,0.66290713329
81.5,0.663013532281
82,0.663115597764
82.5,0.663213506217
83,0.663307427013
83.5,0.663397522704
84,0.663483949285
84.5,0.66356685645
85,0.663646387845
85.5,0.663722681302
86,0.66379586907
86.5,0.663866078035
87,0.663933429936
87.5,0.663998041563
88,0.664060024961
88.5,0.664119487615
89,0.664176532634
89.5,0.664231258924
90,0.664283761356
90.5,0.664334130933
91,0.664382454939
91.5,0.664428817091
92,0.664473297685
92.5,0.664515973729
93,0.664556919083
93.5,0.664596204579
94,0.664633898147
94.5,0.664670064933
95,0.664704767412
95.5,0.664738065495
96,0.664770016635
96.5,0.664800675925
97,0.664830096197
97.5,0.664858328112
98,0.664885420249
98.5,0.664911419191
99,0.664936369607
99.5,0.664960314327
100,0.664983294422
100.5,0.665005349272
101,0.66502651664
101.5,0.665046832734
102,0.665066332271
102.5,0.665085048543
103,0.66510301347
103.5,0.66512025766
104,0.665136810462
104.5,0.665152700016
105,0.665167953307
105.5,0.66518259621
106,0.665196653533
106.5,0.665210149068
107,0.665223105626
107.5,0.665235545083
108,0.665247488412
108.5,0.66525895573
109,0.665269966322
109.5,0.665280538685
110,0.665290690556
110.5,0.665300438943
111,0.665309800156
111.5,0.665318789838
112,0.665327422989
112.5,0.665335713996
113,0.665343676654
113.5,0.665351324195
114,0.66535866931
114.5,0.665365724168
115,0.665372500444
115.5,0.665379009333
116,0.665385261573
116.5,0.665391267466
117,0.665397036889
117.5,0.665402579321
118,0.66540790385
118.5,0.665413019198
119,0.665417933729
119.5,0.665422655467
120,0.665427192111
120.5,0.665431551045
121,0.665435739354
121.5,0.665439763837
122,0.665443631013
122.5,0.665447347142
123,0.665450918225
123.5,0.665454350025
124,0.665457648068
124.5,0.665460817658
125,0.665463863886
125.5,0.665466791635
126,0.665469605592
126.5,0.665472310256
127,0.665474909944
127.5,0.665477408798
128,0.665479810795
128.5,0.665482119753
129,0.665484339334
129.5,0.665486473055
130,0.66548852429
130.5,0.665490496281
131,0.665492392138
131.5,0.665494214847
132,0.665495967273
132.5,0.665497652171
133,0.665499272181
133.5,0.66550082984
134,0.665502327586
134.5,0.665503767756
135,0.665505152597
135.5,0.665506484265
136,0.665507764831
136.5,0.665508996284
137,0.665510180534
137.5,0.665511319416
138,0.665512414691
138.5,0.665513468052
139,0.665514481123
139.5,0.665515455467
140,0.665516392582
140.5,0.665517293908
141,0.665518160831
141.5,0.665518994678
142,0.665519796728
142.5,0.665520568207
143,0.665521310294
143.5,0.665522024121
144,0.665522710777
144.5,0.665523371307
145,0.665524006716
145.5,0.665524617969
146,0.665525205995
146.5,0.665525771684
147,0.665526315895
147.5,0.665526839449
148,0.665527343139
148.5,0.665527827724
149,0.665528293937
149.5,0.66552874248
150,0.665529174028
150.5,0.665529589231
151,0.665529988713
151.5,0.665530373073
152,0.665530742888
152.5,0.665531098713
153,0.665531441081
153.5,0.665531770504
154,0.665532087476
154.5,0.665532392469
155,0.665532685939
155.5,0.665532968325
156,0.665533240047
156.5,0.66553350151
157,0.665533753104
157.5,0.665533995203
158,0.665534228167
158.5,0.665534452342
159,0.665534668063
159.5,0.665534875648
160,0.665535075405
160.5,0.665535267632
161,0.665535452613
161.5,0.665535630622
162,0.665535801923
162.5,0.665535966769
163,0.665536125405
163.5,0.665536278064
164,0.665536424972
164.5,0.665536566347
165,0.665536702397
165.5,0.665536833324
166,0.66553695932
166.5,0.665537080572
167,0.665537197258
167.5,0.66553730955
168,0.665537417615
168.5,0.66553752161
169,0.66553762169
169.5,0.665537718002
170,0.665537810688
170.5,0.665537899885
171,0.665537985723
171.5,0.665538068329
172,0.665538147824
172.5,0.665538224327
173,0.665538297948
173.5,0.665538368798
174,0.665538436979
174.5,0.665538502592
175,0.665538565734
175.5,0.665538626498
176,0.665538684973
176.5,0.665538741245
177,0.665538795396
177.5,0.665538847507
