t,Result
0,0
0.5,1.68788453041e-28
1,3.4402733962e-22
1.5,5.97956381177e-19
2,7.22373962053e-17
2.5,2.23893912387e-15
3,3.0949952195e-14
3.5,2.5454481618e-13
4,1.48719173144e-12
4.5,6.98789597828e-12
5,2.88147193682e-11
5.5,1.09505290213e-10
6,3.88868304101e-10
6.5,1.28380884015e-09
7,3.91114201924e-09
7.5,1.09663782256e-08
8,2.83625752384e-08
8.5,6.80116130276e-08
9,1.52172488557e-07
9.5,3.19779112615e-07
10,6.35085595448e-07
10.5,1.19883454744e-06
11,2.16197889037e-06
11.5,3.74179244116e-06
12,6.24001344245e-06
12.5,1.00625000607e-05
13,1.57397537229e-05
13.5,2.39475938973e-05
14,3.5527248317e-05
14.5,5.15041515336e-05
15,7.31048137474e-05
15.5,0.000101771220478
16,0.000139172340616
16.5,0.000187212445243
17,0.000248036063391
17.5,0.00032402951671
18,0.000417819077949
18.5,0.000532265885425
19,0.000670457815903
19.5,0.000835698571742
20,0.00103149427571
20.5,0.00126153789018
21,0.00152969178846
21.5,0.00183996880695
22,0.00219651209938
22.5,0.00260357410098
23,0.00306549489221
23.5,0.00358668023051
24,0.00417157949513
24.5,0.00482466376628
25,0.00555040423523
25.5,0.00635325111821
26,0.0072376132238
26.5,0.00820783830166
27,0.00926819427966
27.5,0.0104228514775
28,0.0116758658672
28.5,0.0130311634344
29,0.0144925256806
29.5,0.0160635762925
30,0.0177477689929
30.5,0.0195483765779
31,0.0214684811349
31.5,0.0235109654286
32,0.0256785054346
32.5,0.0279735639943
33,0.0303983855599
33.5,0.0329549919939
34,0.0356451793828
34.5,0.0384705158236
35,0.0414323401384
35.5,0.0445317614698
36,0.04776965971
36.5,0.051146686715
37,0.0546632682544
37.5,0.0583196066481
38,0.0621156840407
38.5,0.0660512662651
39,0.0701259072469
39.5,0.0743389539043
40,0.0786895514959
40.5,0.083176649373
41,0.0877990070924
41.5,0.0925552008489
42,0.0974436301866
42.5,0.10246252495
