t,Result
0,0
0.5,1.40353339578e-06
1,1.44185202216e-05
1.5,6.12252510091e-05
2,0.000174159163995
2.5,0.000392093444886
3,0.000757182093455
3.5,0.00131246030315
4,0.0021001548052
4.5,0.00316048347551
5,0.00453077832808
5.5,0.0062448302122
6,0.00833241389087
6.5,0.0108189635934
7,0.0137253953827
7.5,0.0170680624104
8,0.0208588277565
8.5,0.0251052350151
9,0.0298107547031
9.5,0.0349750847101
10,0.0405944848792
10.5,0.0466621287169
11,0.0531684585601
11.5,0.0601015338108
12,0.0674473648132
12.5,0.075190227443
13,0.0833129554762
13.5,0.0917972093253
14,0.100623720841
14.5,0.109772514643
15,0.119223106957
15.5,0.128954683222
16,0.138946255911
16.5,0.149176804058
17,0.159625395973
17.5,0.170271296584
18,0.181094060781
18.5,0.192073614019
19,0.203190321385
19.5,0.214425046212
20,0.225759199253
20.5,0.237174779347
21,0.248654406405
21.5,0.260181347521
22,0.271739536889
22.5,0.283313590205
23,0.294888814127
23.5,0.30645121135
24,0.317987481789
24.5,0.329485020324
25,0.34093191152
25.5,0.352316921707
26,0.363629488755
26.5,0.374859709863
27,0.385998327646
27.5,0.397036714776
28,0.407966857416
28.5,0.41878133765
29,0.429473315113
29.5,0.440036507982
30,0.450465173486
30.5,0.460754088075
31,0.470898527378
31.5,0.480894246044
32,0.490737457588
32.5,0.500424814303
33,0.509953387336
33.5,0.519320646989
34,0.528524443291
34.5,0.537562986918
35,0.546434830475
35.5,0.555138850199
36,0.563674228104
36.5,0.572040434602
37,0.580237211605
37.5,0.588264556143
38,0.596122704503
38.5,0.603812116893
39,0.611333462649
39.5,0.618687605975
40,0.625875592227
40.5,0.632898634733
41,0.639758102152
41.5,0.64645550636
42,0.652992490857
42.5,0.659370819695
43,0.665592366904
43.5,0.671659106423
44,0.677573102505
44.5,0.683336500603
45,0.688951518711
45.5,0.694420439159
46,0.699745600833
46.5,0.704929391824
47,0.709974242486
47.5,0.714882618875
48,0.719657016585
48.5,0.724299954938
49,0.728813971534
49.5,0.733201617132
50,0.737465450867
50.5,0.74160803577
51,0.745631934592
51.5,0.749539705914
52,0.753333900533
52.5,0.757017058101
53,0.760591704025
53.5,0.764060346598
54,0.76742547436
54.5,0.770689553671
55,0.773855026488
55.5,0.776924308349
56,0.779899786519
56.5,0.782783818334
57,0.785578729694
57.5,0.788286813722
58,0.790910329562
58.5,0.793451501326
59,0.795912517166
59.5,0.79829552847
60,0.800602649175
60.5,0.802835955192
61,0.804997483927
61.5,0.807089233904
62,0.809113164473
62.5,0.811071195606
63,0.812965207764
63.5,0.814797041847
64,0.816568499201
64.5,0.818281341692
65,0.819937291841
65.5,0.821538033009
66,0.823085209629
66.5,0.82458042749
67,0.826025254053
67.5,0.827421218819
68,0.828769813716
68.5,0.830072493528
69,0.831330676351
69.5,0.832545744067
70,0.833719042853
70.5,0.834851883701
71,0.83594554296
71.5,0.837001262893
72,0.838020252245
72.5,0.83900368683
73,0.83995271012
73.5,0.840868433848
74,0.84175193861
74.5,0.842604274484
75,0.843426461641
75.5,0.844219490964
76,0.844984324669
76.5,0.845721896923
77,0.846433114464
77.5,0.847118857214
78,0.847779978898
78.5,0.84841730765
79,0.84903164662
79.5,0.849623774578
80,0.850194446502
80.5,0.850744394174
81,0.851274326758
81.5,0.851784931378
82,0.852276873682
82.5,0.852750798405
83,0.853207329917
83.5,0.853647072768
84,0.85407061222
84.5,0.854478514772
85,0.854871328679
85.5,0.855249584451
86,0.855613795357
86.5,0.855964457905
87,0.856302052326
87.5,0.856627043036
88,0.856939879096
88.5,0.857240994662
89,0.857530809417
89.5,0.857809729006
90,0.85807814545
90.5,0.858336437556
91,0.858584971319
91.5,0.858824100306
92,0.859054166041
92.5,0.859275498373
93,0.85948841584
93.5,0.859693226018
94,0.859890225867
94.5,0.860079702062
95,0.860261931325
95.5,0.860437180732
96,0.86060570803
96.5,0.860767761934
97,0.860923582415
97.5,0.86107340099
98,0.861217440991
98.5,0.861355917839
99,0.861489039299
99.5,0.861617005735
100,0.861740010355
100.5,0.861858239452
101,0.861971872628
101.5,0.862081083025
102,0.862186037541
