t,Result
0,0
0.5,1.35976585299e-09
1,5.48804799901e-07
1.5,1.13980628926e-05
2,7.83526743936e-05
2.5,0.000306993565595
3,0.000860861612695
3.5,0.00193881969425
4,0.00374586582044
4.5,0.00646787226542
5,0.0102547681188
5.5,0.0152124868559
6,0.0214019422988
6.5,0.0288426893601
7,0.0375191718226
7.5,0.047387917629
8,0.0583846303129
8.5,0.0704305587615
9,0.0834378653816
9.5,0.0973139499077
10,0.111964753106
10.5,0.127297223144
11,0.143221074019
11.5,0.159649941144
12,0.176502159425
12.5,0.193701151761
13,0.211175648781
13.5,0.228859689866
14,0.246692479724
14.5,0.26461830659
15,0.282586251925
15.5,0.300549956757
16,0.31846735732
16.5,0.336300417099
17,0.354014861911
17.5,0.371579922355
18,0.388968086316
18.5,0.406154863105
19,0.423118560011
19.5,0.439840071539
20,0.456302681261
20.5,0.472491875957
21,0.48839517163
21.5,0.504001950857
22,0.519303310918
22.5,0.534291922126
23,0.548961895792
23.5,0.563308661241
24,0.577328851353
24.5,0.591020196099
25,0.60438142358
25.5,0.617412168093
26,0.630112884782
26.5,0.642484770451
27,0.654529690148
27.5,0.666250109142
28,0.677649029941
28.5,0.688729934031
29,0.699496728009
29.5,0.709953693847
30,0.720105442975
30.5,0.729956873969
31,0.739513133571
31.5,0.748779580828
32,0.757761754148
32.5,0.766465341053
33,0.774896150465
33.5,0.78306008733
34,0.790963129443
34.5,0.798611306291
35,0.806010679793
35.5,0.813167326798
36,0.820087323207
36.5,0.826776729612
37,0.833241578339
37.5,0.839487861787
38,0.845521521976
38.5,0.851348441207
39,0.856974433754
39.5,0.862405238507
40,0.867646512497
40.5,0.872703825228
41,0.877582653761
41.5,0.882288378483
42,0.886826279508
42.5,0.891201533662
43,0.895419211998
43.5,0.899484277797
44,0.903401585023
44.5,0.907175877177
45,0.910811786529
45.5,0.914313833683
46,0.917686427449
46.5,0.920933864999
47,0.924060332267
47.5,0.92706990458
48,0.929966547488
48.5,0.932754117779
49,0.935436364657
49.5,0.93801693106
50,0.94049935511
50.5,0.942887071669
51,0.945183413999
51.5,0.947391615497
52,0.949514811513
52.5,0.951556041221
53,0.953518249539
53.5,0.9554042891
54,0.957216922244
54.5,0.958958823041
55,0.960632579334
55.5,0.962240694784
56,0.96378559093
56.5,0.965269609242
57,0.966695013171
57.5,0.968063990193
58,0.96937865383
58.5,0.970641045668
59,0.971853137338
59.5,0.973016832491
60,0.974133968736
60.5,0.975206319552
61,0.976235596176
61.5,0.977223449454
62,0.978171471662
62.5,0.97908119829
63,0.979954109797
63.5,0.980791633325
64,0.981595144378
64.5,0.982365968464
65,0.983105382701
65.5,0.983814617384
66,0.984494857513
66.5,0.985147244287
67,0.985772876556
67.5,0.986372812238
68,0.986948069698
68.5,0.987499629091
69,0.988028433662
69.5,0.988535391022
70,0.989021374375
70.5,0.989487223716
71,0.989933746996
71.5,0.990361721244
72,0.99077189367
72.5,0.991164982716
73,0.991541679093
73.5,0.991902646769
74,0.992248523944
74.5,0.992579923974
75,0.992897436285
75.5,0.993201627242
76,0.993493041002
76.5,0.993772200327
77,0.994039607381
77.5,0.994295744495
78,0.994541074906
78.5,0.994776043471
79,0.995001077362
79.5,0.99521658673
80,0.995422965348
80.5,0.995620591237
81,0.995809827263
81.5,0.995991021714
82,0.996164508866
82.5,0.996330609512
83,0.996489631491
83.5,0.996641870182
84,0.996787608989
84.5,0.996927119809
85,0.997060663476
85.5,0.997188490199
86,0.99731083997
86.5,0.997427942974
87,0.99754001997
87.5,0.997647282661
88,0.997749934058
88.5,0.99784816882
89,0.997942173588
89.5,0.998032127302
90,0.998118201509
90.5,0.998200560659
91,0.998279362391
91.5,0.998354757802
92,0.998426891714
92.5,0.998495902922
93,0.998561924445
93.5,0.998625083751
94,0.998685502988
94.5,0.998743299196
95,0.998798584517
95.5,0.998851466394
96,0.998902047761
96.5,0.99895042723
97,0.998996699265
97.5,0.999040954354
98,0.999083279171
98.5,0.999123756733
99,0.99916246655
99.5,0.999199484773
100,0.999234884326
100.5,0.999268735047
101,0.99930110381
101.5,0.999332054651
102,0.999361648884
102.5,0.999389945216
103,0.999416999853
103.5,0.999442866607
104,0.999467596995
104.5,0.999491240332
105,0.999513843828
105.5,0.999535452673
106,0.999556110122
106.5,0.999575857578
107,0.999594734667
107.5,0.999612779315
108,0.999630027819
108.5,0.999646514915
109,0.999662273845
109.5,0.99967733642
110,0.999691733079
110.5,0.999705492948
111,0.999718643899
111.5,0.999731212596
112,0.999743224552
112.5,0.999754704178
113,0.999765674826
113.5,0.999776158838
114,0.999786177585
114.5,0.999795751514
115,0.999804900183
115.5,0.999813642299
116,0.999821995757
116.5,0.999829977674
117,0.999837604421
117.5,0.999844891656
118,0.999851854355
118.5,0.99985850684
119,0.999864862809
119.5,0.99987093536
120,0.999876737021
120.5,0.99988227977
121,0.999887575063
121.5,0.999892633852
122,0.999897466611
122.5,0.999902083353
123,0.999906493648
123.5,0.999910706637
124,0.999914731036
124.5,0.999918575119
125,0.999922246663
125.5,0.999925752821
126,0.999929099894
126.5,0.999932292927
127,0.999935335137
127.5,0.999938227151
128,0.999940966189
128.5,0.999943545384
129,0.999945953555
129.5,0.999948175771
130,0.999950194914
130.5,0.999951994219
131,0.999953560452
131.5,0.999954887052
132,0.999955976473
132.5,0.999956841099
133,0.999957502427
133.5,0.999957988751
134,0.999958331899
134.5,0.999958563836
135,0.999958713806
135.5,0.999958806473
136,0.999958861143
136.5,0.999958891917
137,0.999958908439
137.5,0.999958916894
138,0.999958921018
138.5,0.999958922935
139,0.999958923783
139.5,0.999958924141
140,0.999958924285
140.5,0.999958924341
141,0.999958924361
141.5,0.999958924368
142,0.99995892437
142.5,0.999958924371
143,0.999958924371
143.5,0.999958924371
144,0.999958924371
144.5,0.999958924371
145,0.999958924371
145.5,0.999958924371
146,0.999958924371
146.5,0.999958924371
147,0.999958924371
147.5,0.999958924371
148,0.999958924371
148.5,0.999958924371
149,0.999958924371
149.5,0.999958924371
150,0.999958924371
150.5,0.999958924371
151,0.999958924371
151.5,0.999958924371
152,0.999958924371
152.5,0.999958924371
153,0.999958924371
153.5,0.999958924371
154,0.999958924371
154.5,0.999958924371
155,0.999958924371
155.5,0.999958924371
156,0.999958924371
156.5,0.999958924371
157,0.999958924371
157.5,0.999958924371
158,0.999958924371
158.5,0.999958924371
159,0.999958924371
159.5,0.999958924371
160,0.999958924371
160.5,0.999958924371
161,0.999958924371
161.5,0.999958924371
162,0.999958924371
162.5,0.999958924371
163,0.999958924371
163.5,0.999958924371
164,0.999958924371
164.5,0.999958924371
165,0.999958924371
165.5,0.999958924371
166,0.999958924371
166.5,0.999958924371
167,0.999958924371
167.5,0.999958924371
168,0.999958924371
168.5,0.999958924371
169,0.999958924371
169.5,0.999958924371
170,0.999958924371
170.5,0.999958924371
171,0.999958924371
171.5,0.999958924371
172,0.999958924371
172.5,0.999958924371
173,0.999958924371
173.5,0.999958924371
174,0.999958924371
174.5,0.999958924371
175,0.999958924371
175.5,0.999958924371
176,0.999958924371
176.5,0.999958924371
177,0.999958924371
177.5,0.999958924371
178,0.999958924371
178.5,0.999958924371
179,0.999958924371
179.5,0.999958924371
180,0.999958924371
180.5,0.999958924371
181,0.999958924371
181.5,0.999958924371
182,0.999958924371
182.5,0.999958924371
183,0.999958924371
183.5,0.999958924371
184,0.999958924371
184.5,0.999958924371
185,0.999958924371
185.5,0.999958924371
186,0.999958924371
186.5,0.999958924371
187,0.999958924371
187.5,0.999958924371
188,0.999958924371
188.5,0.999958924371
189,0.999958924371
189.5,0.999958924371
190,0.999958924371
190.5,0.999958924371
191,0.999958924371
191.5,0.999958924371
192,0.999958924371
192.5,0.999958924371
193,0.999958924371
193.5,0.999958924371
194,0.999958924371
194.5,0.999958924371
195,0.999958924371
195.5,0.999958924371
196,0.999958924371
196.5,0.999958924371
197,0.999958924371
197.5,0.999958924371
198,0.999958924371
198.5,0.999958924371
199,0.999958924371
199.5,0.999958924371
200,0.999958924371
200.5,0.999958924371
201,0.999958924371
201.5,0.999958924371
202,0.999958924371
202.5,0.999958924371
203,0.999958924371
203.5,0.999958924371
204,0.999958924371
204.5,0.999958924371
205,0.999958924371
205.5,0.999958924371
206,0.999958924371
206.5,0.999958924371
207,0.999958924371
207.5,0.999958924371
208,0.999958924371
208.5,0.999958924371
209,0.999958924371
209.5,0.999958924371
210,0.999958924371
210.5,0.999958924371
211,0.999958924371
211.5,0.999958924371
212,0.999958924371
212.5,0.999958924371
213,0.999958924371
213.5,0.999958924371
214,0.999958924371
214.5,0.999958924371
215,0.999958924371
215.5,0.999958924371
216,0.999958924371
216.5,0.999958924371
217,0.999958924371
217.5,0.999958924371
218,0.999958924371
218.5,0.999958924371
219,0.999958924371
219.5,0.999958924371
220,0.999958924371
220.5,0.999958924371
221,0.999958924371
221.5,0.999958924371
222,0.999958924371
222.5,0.999958924371
223,0.999958924371
223.5,0.999958924371
224,0.999958924371
224.5,0.999958924371
225,0.999958924371
225.5,0.999958924371
226,0.999958924371
226.5,0.999958924371
227,0.999958924371
227.5,0.999958924371
228,0.999958924371
228.5,0.999958924371
229,0.999958924371
229.5,0.999958924371
230,0.999958924371
230.5,0.999958924371
231,0.999958924371
231.5,0.999958924371
232,0.999958924371
232.5,0.999958924371
233,0.999958924371
233.5,0.999958924371
234,0.999958924371
234.5,0.999958924371
235,0.999958924371
235.5,0.999958924371
236,0.999958924371
236.5,0.999958924371
237,0.999958924371
237.5,0.999958924371
238,0.999958924371
238.5,0.999958924371
239,0.999958924371
239.5,0.999958924371
240,0.999958924371
240.5,0.999958924371
241,0.999958924371
241.5,0.999958924371
242,0.999958924371
242.5,0.999958924371
243,0.999958924371
243.5,0.999958924371
244,0.999958924371
244.5,0.999958924371
245,0.999958924371
245.5,0.999958924371
246,0.999958924371
246.5,0.999958924371
247,0.999958924371
247.5,0.999958924371
248,0.999958924371
248.5,0.999958924371
249,0.999958924371
249.5,0.999958924371
250,0.999958924371
250.5,0.999958924371
251,0.999958924371
251.5,0.999958924371
252,0.999958924371
252.5,0.999958924371
253,0.999958924371
253.5,0.999958924371
254,0.999958924371
254.5,0.999958924371
255,0.999958924371
255.5,0.999958924371
256,0.999958924371
256.5,0.999958924371
257,0.999958924371
257.5,0.999958924371
258,0.999958924371
258.5,0.999958924371
259,0.999958924371
259.5,0.999958924371
260,0.999958924371
260.5,0.999958924371
261,0.999958924371
261.5,0.999958924371
262,0.999958924371
262.5,0.999958924371
263,0.999958924371
263.5,0.999958924371
264,0.999958924371
264.5,0.999958924371
265,0.999958924371
265.5,0.999958924371
266,0.999958924371
266.5,0.999958924371
267,0.999958924371
267.5,0.999958924371
268,0.999958924371
268.5,0.999958924371
269,0.999958924371
269.5,0.999958924371
270,0.999958924371
270.5,0.999958924371
271,0.999958924371
271.5,0.999958924371
272,0.999958924371
272.5,0.999958924371
273,0.999958924371
273.5,0.999958924371
274,0.999958924371
274.5,0.999958924371
275,0.999958924371
275.5,0.999958924371
276,0.999958924371
276.5,0.999958924371
277,0.999958924371
277.5,0.999958924371
278,0.999958924371
278.5,0.999958924371
279,0.999958924371
279.5,0.999958924371
280,0.999958924371
280.5,0.999958924371
281,0.999958924371
281.5,0.999958924371
282,0.999958924371
282.5,0.999958924371
283,0.999958924371
283.5,0.999958924371
284,0.999958924371
284.5,0.999958924371
285,0.999958924371
285.5,0.999958924371
286,0.999958924371
286.5,0.999958924371
287,0.999958924371
287.5,0.999958924371
288,0.999958924371
288.5,0.999958924371
289,0.999958924371
289.5,0.999958924371
290,0.999958924371
290.5,0.999958924371
291,0.999958924371
291.5,0.999958924371
292,0.999958924371
292.5,0.999958924371
293,0.999958924371
293.5,0.999958924371
294,0.999958924371
294.5,0.999958924371
295,0.999958924371
295.5,0.999958924371
296,0.999958924371
296.5,0.999958924371
297,0.999958924371
297.5,0.999958924371
298,0.999958924371
298.5,0.999958924371
299,0.999958924371
299.5,0.999958924371
300,0.999958924371
