t,Result
0,0
3,2.44229508785e-05
6,0.00146998647833
9,0.00763294339995
12,0.018288791213
15,0.0312218421328
18,0.044610503817
21,0.0573579740548
24,0.0688979962717
27,0.079000217291
30,0.0876347425523
33,0.0948837537494
36,0.100885424993
39,0.105799378122
42,0.109786283136
45,0.112996592236
48,0.115565043323
51,0.117608699062
54,0.119227058035
57,0.120503295615
60,0.121506041486
63,0.122291332275
66,0.122904529123
69,0.123382087196
72,0.123753125075
75,0.12404077889
78,0.124263347359
81,0.124435245153
84,0.124567787022
87,0.124669826377
90,0.124748271084
93,0.124808497234
96,0.124854679125
99,0.124890051086
102,0.124917114313
105,0.124937799632
108,0.124953595142
111,0.124965646
114,0.12497483223
117,0.124981782779
120,0.124984816962
123,0.124984888645
126,0.12498488865
129,0.12498488865
132,0.12498488865
135,0.12498488865
138,0.12498488865
141,0.12498488865
144,0.12498488865
147,0.12498488865
150,0.12498488865
153,0.12498488865
156,0.12498488865
159,0.12498488865
162,0.12498488865
165,0.12498488865
168,0.12498488865
171,0.12498488865
174,0.12498488865
177,0.12498488865
180,0.12498488865
183,0.12498488865
186,0.12498488865
189,0.12498488865
192,0.12498488865
195,0.12498488865
198,0.12498488865
201,0.12498488865
204,0.12498488865
207,0.12498488865
210,0.12498488865
213,0.12498488865
216,0.12498488865
219,0.12498488865
222,0.12498488865
225,0.12498488865
228,0.12498488865
231,0.12498488865
234,0.12498488865
237,0.12498488865
240,0.12498488865
243,0.12498488865
246,0.12498488865
249,0.12498488865
252,0.12498488865
255,0.12498488865
258,0.12498488865
261,0.12498488865
264,0.12498488865
267,0.12498488865
270,0.12498488865
273,0.12498488865
276,0.12498488865
279,0.12498488865
282,0.12498488865
285,0.12498488865
288,0.12498488865
291,0.12498488865
294,0.12498488865
297,0.12498488865
300,0.12498488865
