t,Result
0,0
3,4.19623039091e-06
6,9.78780600635e-05
9,0.000298502702492
12,0.000495657018084
15,0.000650920358454
18,0.000767181383571
21,0.000853445814036
24,0.000917365172579
27,0.000964718945167
30,0.000999799576436
33,0.00102578795453
36,0.00104504061908
39,0.00105930334382
42,0.00106986943019
45,0.00107769697949
48,0.00108349577063
51,0.00108779162077
54,0.00109097406483
57,0.00109333167737
60,0.0010950782397
63,0.0010963721249
66,0.00109733065863
69,0.00109804075788
72,0.00109856681234
75,0.00109895652307
78,0.00109924522789
81,0.00109945910567
84,0.00109961755023
87,0.00109973492885
90,0.00109982188506
93,0.00109988630374
96,0.00109993326233
99,0.00109994982679
102,0.00109995006726
105,0.00109995006727
108,0.00109995006727
111,0.00109995006727
114,0.00109995006727
117,0.00109995006727
120,0.00109995006727
123,0.00109995006727
126,0.00109995006727
129,0.00109995006727
132,0.00109995006727
135,0.00109995006727
138,0.00109995006727
141,0.00109995006727
144,0.00109995006727
147,0.00109995006727
150,0.00109995006727
153,0.00109995006727
156,0.00109995006727
159,0.00109995006727
162,0.00109995006727
165,0.00109995006727
168,0.00109995006727
171,0.00109995006727
174,0.00109995006727
177,0.00109995006727
180,0.00109995006727
183,0.00109995006727
186,0.00109995006727
189,0.00109995006727
192,0.00109995006727
195,0.00109995006727
198,0.00109995006727
201,0.00109995006727
204,0.00109995006727
207,0.00109995006727
210,0.00109995006727
213,0.00109995006727
216,0.00109995006727
219,0.00109995006727
222,0.00109995006727
225,0.00109995006727
228,0.00109995006727
231,0.00109995006727
234,0.00109995006727
237,0.00109995006727
240,0.00109995006727
243,0.00109995006727
246,0.00109995006727
249,0.00109995006727
252,0.00109995006727
255,0.00109995006727
258,0.00109995006727
261,0.00109995006727
264,0.00109995006727
267,0.00109995006727
270,0.00109995006727
273,0.00109995006727
276,0.00109995006727
279,0.00109995006727
282,0.00109995006727
285,0.00109995006727
288,0.00109995006727
291,0.00109995006727
294,0.00109995006727
297,0.00109995006727
300,0.00109995006727
