t,Result
0,0
3,0.000860861612695
6,0.0214019422988
9,0.0834378653816
12,0.176502159425
15,0.282586251925
18,0.388968086316
21,0.48839517163
24,0.577328851353
27,0.654529690148
30,0.720105442975
33,0.774896150465
36,0.820087323207
39,0.856974433754
42,0.886826279508
45,0.910811786529
48,0.929966547488
51,0.945183413999
54,0.957216922244
57,0.966695013171
60,0.974133968736
63,0.979954109797
66,0.984494857513
69,0.988028433662
72,0.99077189367
75,0.992897436285
78,0.994541074906
81,0.995809827263
84,0.996787608989
87,0.99754001997
90,0.998118201509
93,0.998561924445
96,0.998902047761
99,0.99916246655
102,0.999361648884
105,0.999513843828
108,0.999630027819
111,0.999718643899
114,0.999786177585
117,0.999837604421
120,0.999876737021
123,0.999906493648
126,0.999929099894
129,0.999945953555
132,0.999955976473
135,0.999958713806
138,0.999958921018
141,0.999958924361
144,0.999958924371
147,0.999958924371
150,0.999958924371
153,0.999958924371
156,0.999958924371
159,0.999958924371
162,0.999958924371
165,0.999958924371
168,0.999958924371
171,0.999958924371
174,0.999958924371
177,0.999958924371
180,0.999958924371
183,0.999958924371
186,0.999958924371
189,0.999958924371
192,0.999958924371
195,0.999958924371
198,0.999958924371
201,0.999958924371
204,0.999958924371
207,0.999958924371
210,0.999958924371
213,0.999958924371
216,0.999958924371
219,0.999958924371
222,0.999958924371
225,0.999958924371
228,0.999958924371
231,0.999958924371
234,0.999958924371
237,0.999958924371
240,0.999958924371
243,0.999958924371
246,0.999958924371
249,0.999958924371
252,0.999958924371
255,0.999958924371
258,0.999958924371
261,0.999958924371
264,0.999958924371
267,0.999958924371
270,0.999958924371
273,0.999958924371
276,0.999958924371
279,0.999958924371
282,0.999958924371
285,0.999958924371
288,0.999958924371
291,0.999958924371
294,0.999958924371
297,0.999958924371
300,0.999958924371
